Project_Name,condo_name,Price,Room_Type,Floor,Bedrooms,Bathrooms,Room_Size,Original_Link,district_name,latitude,longitude,district_clean,condo_id,total_problems,total_score,total_unresolved,unique_tickets,unique_unresolved,count_cleanliness,count_environment,count_flood,count_noise,count_other,count_road,count_safety,score_cleanliness,score_environment,score_flood,score_noise,score_other,score_road,score_safety,unresolved_cleanliness,unresolved_environment,unresolved_flood,unresolved_noise,unresolved_other,unresolved_road,unresolved_safety,dist_to_bts_m,nearest_bts,near_bts,norm_safety,risk_safety,norm_environment,risk_environment,norm_other,risk_other,norm_road,risk_road,norm_cleanliness,risk_cleanliness,norm_flood,risk_flood,norm_noise,risk_noise,risk_non_travel,risk_travel_raw,travel_factor,risk_travel_effective,raw_risk,risk_score_0_100,safety_score_0_100,price_per_sqm,price_score_0_100,quality_label,value_index,safety_pct_in_district,price_pct_in_district,value_index_pct_in_district,overall_pct_in_district,overall_score_0_100,Cluster_Label,livability
คอนโด 2-ห้องนอน ที่ ออริจิ้น เพลย์ ศรีอุดม สเตชั่น ใน บางนา (ID 1535442),Origin Play Sri Udom Station,3940000.0,2 ห้องนอน,2,2 ห้องนอน,1 ห้องน้ำ,34.9,https://propertyhub.in.th/listings/%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-2-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%AD%E0%B8%99-%E0%B8%97%E0%B8%B5%E0%B9%88-%E0%B8%AD%E0%B8%AD%E0%B8%A3%E0%B8%B4%E0%B8%88%E0%B8%B4%E0%B9%89%E0%B8%99-%E0%B9%80%E0%B8%9E%E0%B8%A5%E0%B8%A2%E0%B9%8C-%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AD%E0%B8%B8%E0%B8%94%E0%B8%A1-%E0%B8%AA%E0%B9%80%E0%B8%95%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99-%E0%B9%83%E0%B8%99-%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%99%E0%B8%B2-id-1535442---5210078,เขตประเวศ,13.676704334,100.646198813,ประเวศ,502,2274,3119.0,489,1419,306,19.0,6.0,41.0,2.0,2044.0,115.0,47.0,59.75,19.5,184.0,6.0,2333.7,322.5,193.55,5.0,1.0,4.0,0.0,441.0,22.0,16.0,4103.769929846919,สถานีอุดมสุข,False,0.06685633001422475,0.23399715504978663,0.13636363636363635,0.40909090909090906,0.11264811242766602,0.11264811242766602,0.09787234042553192,0.2446808510638298,0.02676056338028169,0.06690140845070422,0.33884297520661155,1.3553719008264462,0.05405405405405406,0.16216216216216217,2.3401716480076744,0.2446808510638298,1.0,0.2446808510638298,2.5848524990715043,9.62826565772045,90.37173434227955,112893.98280802293,11.082500546909163,Perfect,79.2892337953704,42.22222222222222,99.25925925925925,1.1111111111111112,23.333333333333332,89.93546387552293,Value & High-Risk,89.93546387552293
คอนโด 2-ห้องนอน ที่ เดอะ สปิริต ศรีนครินทร์ ใน หนองบอน (ID 1899612),The Spirit Srinakarin,3200000.0,2 ห้องนอน,,2 ห้องนอน,2 ห้องน้ำ,60.0,https://propertyhub.in.th/listings/%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-2-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%AD%E0%B8%99-%E0%B8%97%E0%B8%B5%E0%B9%88-%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0-%E0%B8%AA%E0%B8%9B%E0%B8%B4%E0%B8%A3%E0%B8%B4%E0%B8%95-%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C-%E0%B9%83%E0%B8%99-%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8%AD%E0%B8%99-id-1899612---5178681,เขตประเวศ,13.69276,100.64721,ประเวศ,503,3052,4055.85,552,1989,358,42.0,6.0,33.0,4.0,2774.0,116.0,77.0,119.5,18.0,149.2,12.0,3109.5,329.5,318.15,8.0,0.0,8.0,0.0,488.0,25.0,23.0,4275.462573725637,สถานีปุณณวิถี,False,0.10953058321479374,0.3833570412517781,0.13636363636363635,0.40909090909090906,0.15287958115183245,0.15287958115183245,0.09872340425531916,0.2468085106382979,0.059154929577464786,0.14788732394366197,0.2727272727272727,1.0909090909090908,0.10810810810810811,0.32432432432432434,2.5084482706715967,0.2468085106382979,1.0,0.2468085106382979,2.7552567813098947,10.858420836459445,89.14157916354056,53333.333333333336,5.112544403611633,Good,84.02903475992892,31.296296296296294,38.51851851851852,30.74074074074074,31.11111111111111,90.8653420933949,Value & High-Risk,90.8653420933949
คอนโด 2-ห้องนอน ที่ คอนโด อิลีเม้นท์ ศรีนครินทร์ ใน หนองบอน (ID 1987390),Elements Srinakarin,3745000.0,2 ห้องนอน,6,2 ห้องนอน,2 ห้องน้ำ,52.75,https://propertyhub.in.th/listings/%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-2-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%AD%E0%B8%99-%E0%B8%97%E0%B8%B5%E0%B9%88-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-%E0%B8%AD%E0%B8%B4%E0%B8%A5%E0%B8%B5%E0%B9%80%E0%B8%A1%E0%B9%89%E0%B8%99%E0%B8%97%E0%B9%8C-%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C-%E0%B9%83%E0%B8%99-%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8%AD%E0%B8%99-id-1987390---5110334,เขตประเวศ,13.696341,100.645468,ประเวศ,504,2587,3385.85,472,1720,318,31.0,3.0,32.0,3.0,2379.0,81.0,58.0,90.0,9.0,145.2,9.0,2668.0,225.25,239.4,5.0,0.0,8.0,0.0,428.0,14.0,17.0,4142.3494348441145,สถานีปุณณวิถี,False,0.08250355618776671,0.2887624466571835,0.06818181818181818,0.20454545454545453,0.13111049875998898,0.13111049875998898,0.06893617021276596,0.17234042553191492,0.04366197183098591,0.10915492957746478,0.2644628099173554,1.0578512396694215,0.08108108108108109,0.24324324324324326,2.0346678124527564,0.17234042553191492,1.0,0.17234042553191492,2.207008237984671,6.900593157785696,93.09940684221431,70995.26066350711,6.882856388071318,Good,86.21655045414299,60.92592592592593,90.0,46.2962962962963,47.77777777777778,93.10472787312862,Value & High-Risk,93.10472787312862
คอนโด 2-ห้องนอน ที่ เดอะ ทรีโอ การ์เด้นท์ คอนโดมิเนียม ใน หนองบอน (ID 2416584),The Trio Garden,3290000.0,2 ห้องนอน,7,2 ห้องนอน,1 ห้องน้ำ,60.0,https://propertyhub.in.th/listings/%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-2-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%AD%E0%B8%99-%E0%B8%97%E0%B8%B5%E0%B9%88-%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0-%E0%B8%97%E0%B8%A3%E0%B8%B5%E0%B9%82%E0%B8%AD-%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B9%80%E0%B8%94%E0%B9%89%E0%B8%99%E0%B8%97%E0%B9%8C-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94%E0%B8%A1%E0%B8%B4%E0%B9%80%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A1-%E0%B9%83%E0%B8%99-%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8%AD%E0%B8%99-id-2416584---5566750,เขตประเวศ,13.7005808,100.6451261,ประเวศ,505,1512,1946.75,248,1002,173,12.0,1.0,21.0,1.0,1395.0,42.0,40.0,32.5,3.0,86.0,3.0,1549.6,112.0,160.65,0.0,0.0,1.0,0.0,234.0,5.0,8.0,4227.312295551609,สถานีปุณณวิถี,False,0.05689900426742532,0.19914651493598862,0.022727272727272728,0.06818181818181818,0.0768806833838523,0.0768806833838523,0.03574468085106383,0.08936170212765958,0.016901408450704224,0.04225352112676056,0.17355371900826447,0.6942148760330579,0.02702702702702703,0.08108108108108109,1.1617584947425585,0.08936170212765958,1.0,0.08936170212765958,1.2511201968702181,0.0,100.0,54833.333333333336,5.262894245225628,Good,94.73710575477438,98.33333333333333,43.7037037037037,96.29629629629629,96.66666666666667,98.42113172643231,Value & High-Risk,98.42113172643231
คอนโด 2-ห้องนอน ที่ ศุภาลัย ปาร์ค ศรีนครินทร์ ใน หนองบอน (ID 2414166),Supalai Park Srinakarin,3700000.0,2 ห้องนอน,18,2 ห้องนอน,1 ห้องน้ำ,84.0,https://propertyhub.in.th/listings/%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-2-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%AD%E0%B8%99-%E0%B8%97%E0%B8%B5%E0%B9%88-%E0%B8%A8%E0%B8%B8%E0%B8%A0%E0%B8%B2%E0%B8%A5%E0%B8%B1%E0%B8%A2-%E0%B8%9B%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%84-%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C-%E0%B9%83%E0%B8%99-%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8%AD%E0%B8%99-id-2414166---5552659,เขตประเวศ,13.69276,100.64721,ประเวศ,506,3052,4055.85,552,1989,358,42.0,6.0,33.0,4.0,2774.0,116.0,77.0,119.5,18.0,149.2,12.0,3109.5,329.5,318.15,8.0,0.0,8.0,0.0,488.0,25.0,23.0,4275.462573725637,สถานีปุณณวิถี,False,0.10953058321479374,0.3833570412517781,0.13636363636363635,0.40909090909090906,0.15287958115183245,0.15287958115183245,0.09872340425531916,0.2468085106382979,0.059154929577464786,0.14788732394366197,0.2727272727272727,1.0909090909090908,0.10810810810810811,0.32432432432432434,2.5084482706715967,0.2468085106382979,1.0,0.2468085106382979,2.7552567813098947,10.858420836459445,89.14157916354056,44047.619047619046,4.181807288858326,Good,84.95977187468223,31.296296296296294,19.074074074074073,36.11111111111111,35.37037037037037,91.14456322782088,Value & High-Risk,91.14456322782088
คอนโด 2-ห้องนอน ที่ คอนโด อิลีเม้นท์ ศรีนครินทร์ ใน หนองบอน (ID 2343728),Elements Srinakarin,3300000.0,2 ห้องนอน,,2 ห้องนอน,2 ห้องน้ำ,57.0,https://propertyhub.in.th/listings/%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-2-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%AD%E0%B8%99-%E0%B8%97%E0%B8%B5%E0%B9%88-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-%E0%B8%AD%E0%B8%B4%E0%B8%A5%E0%B8%B5%E0%B9%80%E0%B8%A1%E0%B9%89%E0%B8%99%E0%B8%97%E0%B9%8C-%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C-%E0%B9%83%E0%B8%99-%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8%AD%E0%B8%99-id-2343728---5483130,เขตประเวศ,13.696341,100.645468,ประเวศ,507,2587,3385.85,472,1720,318,31.0,3.0,32.0,3.0,2379.0,81.0,58.0,90.0,9.0,145.2,9.0,2668.0,225.25,239.4,5.0,0.0,8.0,0.0,428.0,14.0,17.0,4142.3494348441145,สถานีปุณณวิถี,False,0.08250355618776671,0.2887624466571835,0.06818181818181818,0.20454545454545453,0.13111049875998898,0.13111049875998898,0.06893617021276596,0.17234042553191492,0.04366197183098591,0.10915492957746478,0.2644628099173554,1.0578512396694215,0.08108108108108109,0.24324324324324326,2.0346678124527564,0.17234042553191492,1.0,0.17234042553191492,2.207008237984671,6.900593157785696,93.09940684221431,57894.73684210526,5.569748600332555,Good,87.52965824188175,60.92592592592593,56.666666666666664,60.370370370370374,61.111111111111114,93.49866020945025,Value & High-Risk,93.49866020945025
คอนโด 2-ห้องนอน ที่ ออริจิ้น เพลย์ ศรีอุดม สเตชั่น ใน บางนา (ID 1941384),Origin Play Sri Udom Station,3500000.0,2 ห้องนอน,7,2 ห้องนอน,1 ห้องน้ำ,34.9,https://propertyhub.in.th/listings/%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-2-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%AD%E0%B8%99-%E0%B8%97%E0%B8%B5%E0%B9%88-%E0%B8%AD%E0%B8%AD%E0%B8%A3%E0%B8%B4%E0%B8%88%E0%B8%B4%E0%B9%89%E0%B8%99-%E0%B9%80%E0%B8%9E%E0%B8%A5%E0%B8%A2%E0%B9%8C-%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AD%E0%B8%B8%E0%B8%94%E0%B8%A1-%E0%B8%AA%E0%B9%80%E0%B8%95%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99-%E0%B9%83%E0%B8%99-%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%99%E0%B8%B2-id-1941384---5552844,เขตประเวศ,13.676704334,100.646198813,ประเวศ,508,2274,3119.0,489,1419,306,19.0,6.0,41.0,2.0,2044.0,115.0,47.0,59.75,19.5,184.0,6.0,2333.7,322.5,193.55,5.0,1.0,4.0,0.0,441.0,22.0,16.0,4103.769929846919,สถานีอุดมสุข,False,0.06685633001422475,0.23399715504978663,0.13636363636363635,0.40909090909090906,0.11264811242766602,0.11264811242766602,0.09787234042553192,0.2446808510638298,0.02676056338028169,0.06690140845070422,0.33884297520661155,1.3553719008264462,0.05405405405405406,0.16216216216216217,2.3401716480076744,0.2446808510638298,1.0,0.2446808510638298,2.5848524990715043,9.62826565772045,90.37173434227955,100286.53295128941,9.818815154164977,Perfect,80.55291918811457,42.22222222222222,96.29629629629629,4.814814814814815,27.037037037037038,90.31456949334618,Value & High-Risk,90.31456949334618
คอนโด 1-ห้องนอน ที่ ดี คอนโด อ่อนนุช – พระราม 9 ใน ประเวศ (ID 1259598),dcondo Onnut - Rama 9,3390000.0,1 ห้องนอน,7,1 ห้องนอน,2 ห้องน้ำ,60.0,https://propertyhub.in.th/listings/%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-1-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%AD%E0%B8%99-%E0%B8%97%E0%B8%B5%E0%B9%88-%E0%B8%94%E0%B8%B5-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-%E0%B8%AD%E0%B9%88%E0%B8%AD%E0%B8%99%E0%B8%99%E0%B8%B8%E0%B8%8A-%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A3%E0%B8%B2%E0%B8%A1-9-%E0%B9%83%E0%B8%99-%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%A7%E0%B8%A8-id-1259598---5109955,เขตประเวศ,13.729596462,100.700615453,ประเวศ,509,1112,1533.1000000000001,216,706,120,9.0,4.0,24.0,3.0,984.0,58.0,30.0,23.75,13.5,98.0,10.5,1094.2,169.25,123.9,1.0,1.0,1.0,1.0,186.0,17.0,9.0,11198.056516113666,สถานีปุณณวิถี,False,0.04267425320056899,0.14935988620199145,0.09090909090909091,0.2727272727272727,0.05422981537613668,0.05422981537613668,0.04936170212765958,0.12340425531914895,0.01267605633802817,0.03169014084507042,0.19834710743801653,0.7933884297520661,0.08108108108108109,0.24324324324324326,1.5446387881457806,0.12340425531914895,1.0,0.12340425531914895,1.6680430434649296,3.0097823372512753,96.99021766274872,56500.0,5.429949624796734,Good,91.56026803795199,84.62962962962963,52.22222222222223,81.48148148148148,84.07407407407408,96.26416747648508,Value & High-Risk,96.26416747648508
ขายคอนโดต่ำล้าน  ทองประชาคอนโดทาวน์ 3 ใกล้รถไฟฟ้าสายสีเหลือง ศรีอุดม,Thong Pracha Condo Town 3,570000.0,สตูดิโอ,2,1 ห้องนอน,1 ห้องน้ำ,33.0,https://propertyhub.in.th/listings/%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94%E0%B8%95%E0%B9%88%E0%B8%B3%E0%B8%A5%E0%B9%89%E0%B8%B2%E0%B8%99-%E0%B8%97%E0%B8%AD%E0%B8%87%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%8A%E0%B8%B2%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94%E0%B8%97%E0%B8%B2%E0%B8%A7%E0%B8%99%E0%B9%8C-3-%E0%B9%83%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%A3%E0%B8%96%E0%B9%84%E0%B8%9F%E0%B8%9F%E0%B9%89%E0%B8%B2%E0%B8%AA%E0%B8%B2%E0%B8%A2%E0%B8%AA%E0%B8%B5%E0%B9%80%E0%B8%AB%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%87-%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AD%E0%B8%B8%E0%B8%94%E0%B8%A1---5605787,เขตประเวศ,13.682117998,100.648346284,ประเวศ,510,2830,3847.8,563,1797,364,40.0,10.0,30.0,4.0,2546.0,130.0,70.0,121.0,31.5,132.4,13.5,2892.6,368.75,288.05,9.0,1.0,2.0,1.0,503.0,26.0,21.0,4334.774930495285,สถานีอุดมสุข,False,0.09957325746799431,0.3485064011379801,0.22727272727272727,0.6818181818181818,0.14031413612565444,0.14031413612565444,0.11063829787234042,0.276595744680851,0.056338028169014086,0.14084507042253522,0.24793388429752067,0.9917355371900827,0.10810810810810811,0.32432432432432434,2.6275436510187586,0.276595744680851,1.0,0.276595744680851,2.9041393956996098,11.933210253191882,88.06678974680811,17272.727272727272,1.4980734638004232,Good,86.56871628300769,23.333333333333332,2.9629629629629632,47.77777777777778,40.0,91.19733078362555,Value & High-Risk,91.19733078362555
คอนโด สตูดิโอ ที่ ออริจิ้น เพลย์ ศรีอุดม สเตชั่น ใน บางนา (ID 2447943),Origin Play Sri Udom Station,2565000.0,สตูดิโอ,5,1 ห้องนอน,1 ห้องน้ำ,30.0,https://propertyhub.in.th/listings/%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-%E0%B8%AA%E0%B8%95%E0%B8%B9%E0%B8%94%E0%B8%B4%E0%B9%82%E0%B8%AD-%E0%B8%97%E0%B8%B5%E0%B9%88-%E0%B8%AD%E0%B8%AD%E0%B8%A3%E0%B8%B4%E0%B8%88%E0%B8%B4%E0%B9%89%E0%B8%99-%E0%B9%80%E0%B8%9E%E0%B8%A5%E0%B8%A2%E0%B9%8C-%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AD%E0%B8%B8%E0%B8%94%E0%B8%A1-%E0%B8%AA%E0%B9%80%E0%B8%95%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99-%E0%B9%83%E0%B8%99-%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%99%E0%B8%B2-id-2447943---5598250,เขตประเวศ,13.676704334,100.646198813,ประเวศ,511,2274,3119.0,489,1419,306,19.0,6.0,41.0,2.0,2044.0,115.0,47.0,59.75,19.5,184.0,6.0,2333.7,322.5,193.55,5.0,1.0,4.0,0.0,441.0,22.0,16.0,4103.769929846919,สถานีอุดมสุข,False,0.06685633001422475,0.23399715504978663,0.13636363636363635,0.40909090909090906,0.11264811242766602,0.11264811242766602,0.09787234042553192,0.2446808510638298,0.02676056338028169,0.06690140845070422,0.33884297520661155,1.3553719008264462,0.05405405405405406,0.16216216216216217,2.3401716480076744,0.2446808510638298,1.0,0.2446808510638298,2.5848524990715043,9.62826565772045,90.37173434227955,85500.0,8.336713229333984,Good,82.03502111294557,42.22222222222222,94.07407407407408,22.59259259259259,30.0,90.75920007079549,Value & High-Risk,90.75920007079549
ขาย คอนโด อิลีเม้นทร์ ศรีนครินทร์ ไกล้ซีคอนฯ  1.99 บาท,Elements Srinakarin,1990000.0,1 ห้องนอน,6,1 ห้องนอน,1 ห้องน้ำ,37.0,https://propertyhub.in.th/listings/%E0%B8%82%E0%B8%B2%E0%B8%A2-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-%E0%B8%AD%E0%B8%B4%E0%B8%A5%E0%B8%B5%E0%B9%80%E0%B8%A1%E0%B9%89%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C-%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C-%E0%B9%84%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%8B%E0%B8%B5%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B8%AF-1-99-%E0%B8%9A%E0%B8%B2%E0%B8%97---3544998,เขตประเวศ,13.696341,100.645468,ประเวศ,512,2587,3385.85,472,1720,318,31.0,3.0,32.0,3.0,2379.0,81.0,58.0,90.0,9.0,145.2,9.0,2668.0,225.25,239.4,5.0,0.0,8.0,0.0,428.0,14.0,17.0,4142.3494348441145,สถานีปุณณวิถี,False,0.08250355618776671,0.2887624466571835,0.06818181818181818,0.20454545454545453,0.13111049875998898,0.13111049875998898,0.06893617021276596,0.17234042553191492,0.04366197183098591,0.10915492957746478,0.2644628099173554,1.0578512396694215,0.08108108108108109,0.24324324324324326,2.0346678124527564,0.17234042553191492,1.0,0.17234042553191492,2.207008237984671,6.900593157785696,93.09940684221431,53783.78378378379,5.157694506198418,Good,87.94171233601588,60.92592592592593,40.925925925925924,67.5925925925926,67.5925925925926,93.62227643769049,Value & High-Risk,93.62227643769049
ขาย2ห้องนอน 2ห้องน้ำ คอนโด อิลีเม้นทร์ ศรีนครินทร์,Elements Srinakarin,4800000.0,2 ห้องนอน,7,2 ห้องนอน,2 ห้องน้ำ,62.0,https://propertyhub.in.th/listings/%E0%B8%82%E0%B8%B2%E0%B8%A22%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%AD%E0%B8%99-2%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B9%89%E0%B8%B3-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-%E0%B8%AD%E0%B8%B4%E0%B8%A5%E0%B8%B5%E0%B9%80%E0%B8%A1%E0%B9%89%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C-%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C---5193555,เขตประเวศ,13.696341,100.645468,ประเวศ,513,2587,3385.85,472,1720,318,31.0,3.0,32.0,3.0,2379.0,81.0,58.0,90.0,9.0,145.2,9.0,2668.0,225.25,239.4,5.0,0.0,8.0,0.0,428.0,14.0,17.0,4142.3494348441145,สถานีปุณณวิถี,False,0.08250355618776671,0.2887624466571835,0.06818181818181818,0.20454545454545453,0.13111049875998898,0.13111049875998898,0.06893617021276596,0.17234042553191492,0.04366197183098591,0.10915492957746478,0.2644628099173554,1.0578512396694215,0.08108108108108109,0.24324324324324326,2.0346678124527564,0.17234042553191492,1.0,0.17234042553191492,2.207008237984671,6.900593157785696,93.09940684221431,77419.35483870968,7.526764082574718,Good,85.57264275963959,60.92592592592593,93.7037037037037,42.592592592592595,46.2962962962963,92.9115555647776,Value & High-Risk,92.9115555647776
✅ S-LPNON157 ✅ Line : @p2nproperty,LUMPINI VILLE ONNUT - PHATTHANAKAN,1440000.0,1 ห้องนอน,6,1 ห้องนอน,1 ห้องน้ำ,23.0,https://propertyhub.in.th/listings/s-lpnon157-line-p2nproperty---5590595,เขตประเวศ,13.7171265,100.6544728,ประเวศ,514,2870,3872.3,490,1747,298,28.0,11.0,30.0,4.0,2564.0,154.0,79.0,76.5,33.9,132.0,15.0,2865.6,443.75,305.55,4.0,0.0,1.0,2.0,441.0,29.0,13.0,5946.729621959067,สถานีบางจาก,False,0.112375533428165,0.3933143669985775,0.25,0.75,0.1413061449435106,0.1413061449435106,0.13106382978723405,0.32765957446808514,0.03943661971830986,0.09859154929577466,0.24793388429752067,0.9917355371900827,0.10810810810810811,0.32432432432432434,2.6992719227522697,0.32765957446808514,1.0,0.32765957446808514,3.026931497220355,12.819651237008653,87.18034876299134,62608.69565217391,6.042243907311702,Good,81.13810485567964,11.666666666666666,78.14814814814814,5.9259259259259265,2.2222222222222223,89.21357096190043,Value & High-Risk,89.21357096190043
คอนโด 1-ห้องนอน ที่ คอนโด อิลีเม้นท์ ศรีนครินทร์ ใน หนองบอน (ID 1482201),Elements Srinakarin,2500000.0,1 ห้องนอน,3,1 ห้องนอน,2 ห้องน้ำ,37.4,https://propertyhub.in.th/listings/%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-1-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%AD%E0%B8%99-%E0%B8%97%E0%B8%B5%E0%B9%88-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-%E0%B8%AD%E0%B8%B4%E0%B8%A5%E0%B8%B5%E0%B9%80%E0%B8%A1%E0%B9%89%E0%B8%99%E0%B8%97%E0%B9%8C-%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C-%E0%B9%83%E0%B8%99-%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8%AD%E0%B8%99-id-1482201---5586985,เขตประเวศ,13.696341,100.645468,ประเวศ,515,2587,3385.85,472,1720,318,31.0,3.0,32.0,3.0,2379.0,81.0,58.0,90.0,9.0,145.2,9.0,2668.0,225.25,239.4,5.0,0.0,8.0,0.0,428.0,14.0,17.0,4142.3494348441145,สถานีปุณณวิถี,False,0.08250355618776671,0.2887624466571835,0.06818181818181818,0.20454545454545453,0.13111049875998898,0.13111049875998898,0.06893617021276596,0.17234042553191492,0.04366197183098591,0.10915492957746478,0.2644628099173554,1.0578512396694215,0.08108108108108109,0.24324324324324326,2.0346678124527564,0.17234042553191492,1.0,0.17234042553191492,2.207008237984671,6.900593157785696,93.09940684221431,66844.91978609626,6.46685432569611,Good,86.6325525165182,60.92592592592593,87.5925925925926,48.7037037037037,49.44444444444444,93.22952849184118,Value & High-Risk,93.22952849184118
